lang,seed,split,uid
jav,101,train,jav_00029
jav,101,train,jav_00030
jav,101,train,jav_00031
jav,101,train,jav_00032
jav,101,train,jav_00033
jav,101,train,jav_00034
jav,101,train,jav_00035
jav,101,train,jav_00036
jav,101,train,jav_00037
jav,101,train,jav_00038
jav,101,train,jav_00039
jav,101,train,jav_00040
jav,101,train,jav_00041
jav,101,train,jav_00043
jav,101,train,jav_00044
jav,101,train,jav_00045
jav,101,train,jav_00046
jav,101,train,jav_00047
jav,101,train,jav_00048
jav,101,train,jav_00050
jav,101,train,jav_00051
jav,101,train,jav_00052
jav,101,train,jav_00053
jav,101,train,jav_00054
jav,101,train,jav_00055
jav,101,train,jav_00056
jav,101,train,jav_00057
jav,101,train,jav_00058
jav,101,train,jav_00060
jav,101,train,jav_00061
jav,101,train,jav_00063
jav,101,train,jav_00064
jav,101,train,jav_00066
jav,101,train,jav_00069
jav,101,train,jav_00070
jav,101,train,jav_00071
jav,101,train,jav_00074
jav,101,train,jav_00075
jav,101,train,jav_00076
jav,101,train,jav_00077
jav,101,train,jav_00078
jav,101,train,jav_00080
jav,101,train,jav_00082
jav,101,train,jav_00084
jav,101,train,jav_00085
jav,101,train,jav_00087
jav,101,train,jav_00089
jav,101,train,jav_00090
jav,101,train,jav_00091
jav,101,train,jav_00094
jav,101,train,jav_00096
jav,101,train,jav_00097
jav,101,train,jav_00098
jav,101,train,jav_00099
jav,101,train,jav_00100
jav,101,train,jav_00102
jav,101,train,jav_00103
jav,101,train,jav_00104
jav,101,train,jav_00105
jav,101,train,jav_00106
jav,101,train,jav_00108
jav,101,train,jav_00109
jav,101,train,jav_00110
jav,101,train,jav_00112
jav,101,train,jav_00115
jav,101,train,jav_00116
jav,101,train,jav_00117
jav,101,train,jav_00118
jav,101,train,jav_00119
jav,101,train,jav_00120
jav,101,train,jav_00123
jav,101,train,jav_00124
jav,101,train,jav_00128
jav,101,train,jav_00130
jav,101,train,jav_00131
jav,101,train,jav_00136
jav,101,train,jav_00138
jav,101,train,jav_00139
jav,101,train,jav_00143
jav,101,train,jav_00145
jav,101,train,jav_00148
jav,101,train,jav_00149
jav,101,train,jav_00150
jav,101,val,jav_00007
jav,101,val,jav_00009
jav,101,val,jav_00010
jav,101,val,jav_00013
jav,101,val,jav_00015
jav,101,val,jav_00049
jav,101,val,jav_00062
jav,101,val,jav_00067
jav,101,val,jav_00068
jav,101,val,jav_00073
jav,101,val,jav_00083
jav,101,val,jav_00092
jav,101,val,jav_00095
jav,101,val,jav_00101
jav,101,val,jav_00113
jav,101,val,jav_00121
jav,101,val,jav_00127
jav,101,val,jav_00137
jav,101,val,jav_00140
jav,101,val,jav_00142
jav,101,val,jav_00146
jav,101,val,jav_00147
jav,101,test,jav_00000
jav,101,test,jav_00004
jav,101,test,jav_00006
jav,101,test,jav_00011
jav,101,test,jav_00018
jav,101,test,jav_00020
jav,101,test,jav_00021
jav,101,test,jav_00023
jav,101,test,jav_00027
jav,101,test,jav_00042
jav,101,test,jav_00059
jav,101,test,jav_00065
jav,101,test,jav_00072
jav,101,test,jav_00079
jav,101,test,jav_00081
jav,101,test,jav_00086
jav,101,test,jav_00088
jav,101,test,jav_00093
jav,101,test,jav_00107
jav,101,test,jav_00111
jav,101,test,jav_00114
jav,101,test,jav_00122
jav,101,test,jav_00125
jav,101,test,jav_00126
jav,101,test,jav_00129
jav,101,test,jav_00132
jav,101,test,jav_00133
jav,101,test,jav_00134
jav,101,test,jav_00135
jav,101,test,jav_00141
jav,101,test,jav_00144
ind,101,train,ind_00001
ind,101,train,ind_00003
ind,101,train,ind_00004
ind,101,train,ind_00006
ind,101,train,ind_00007
ind,101,train,ind_00012
ind,101,train,ind_00015
ind,101,train,ind_00016
ind,101,train,ind_00018
ind,101,train,ind_00019
ind,101,train,ind_00020
ind,101,train,ind_00021
ind,101,train,ind_00023
ind,101,train,ind_00024
ind,101,train,ind_00025
ind,101,train,ind_00027
ind,101,train,ind_00029
ind,101,train,ind_00030
ind,101,train,ind_00031
ind,101,train,ind_00032
ind,101,train,ind_00033
ind,101,train,ind_00034
ind,101,train,ind_00035
ind,101,train,ind_00036
ind,101,train,ind_00037
ind,101,train,ind_00039
ind,101,train,ind_00041
ind,101,train,ind_00042
ind,101,train,ind_00045
ind,101,train,ind_00046
ind,101,train,ind_00048
ind,101,train,ind_00049
ind,101,train,ind_00050
ind,101,train,ind_00051
ind,101,train,ind_00053
ind,101,train,ind_00054
ind,101,train,ind_00055
ind,101,train,ind_00056
ind,101,train,ind_00057
ind,101,train,ind_00058
ind,101,train,ind_00061
ind,101,train,ind_00063
ind,101,train,ind_00064
ind,101,train,ind_00065
ind,101,train,ind_00066
ind,101,train,ind_00067
ind,101,train,ind_00068
ind,101,train,ind_00074
ind,101,train,ind_00075
ind,101,train,ind_00077
ind,101,train,ind_00078
ind,101,train,ind_00080
ind,101,train,ind_00081
ind,101,train,ind_00082
ind,101,train,ind_00084
ind,101,train,ind_00085
ind,101,train,ind_00088
ind,101,train,ind_00089
ind,101,train,ind_00091
ind,101,train,ind_00092
ind,101,train,ind_00093
ind,101,train,ind_00094
ind,101,train,ind_00095
ind,101,train,ind_00096
ind,101,train,ind_00097
ind,101,train,ind_00099
ind,101,train,ind_00100
ind,101,train,ind_00101
ind,101,train,ind_00103
ind,101,train,ind_00104
ind,101,train,ind_00105
ind,101,train,ind_00106
ind,101,train,ind_00107
ind,101,train,ind_00108
ind,101,train,ind_00109
ind,101,train,ind_00110
ind,101,train,ind_00114
ind,101,train,ind_00115
ind,101,train,ind_00116
ind,101,train,ind_00118
ind,101,train,ind_00121
ind,101,train,ind_00123
ind,101,train,ind_00124
ind,101,train,ind_00125
ind,101,train,ind_00126
ind,101,train,ind_00127
ind,101,train,ind_00129
ind,101,train,ind_00130
ind,101,train,ind_00132
ind,101,train,ind_00134
ind,101,train,ind_00135
ind,101,train,ind_00137
ind,101,train,ind_00139
ind,101,train,ind_00141
ind,101,train,ind_00142
ind,101,train,ind_00145
ind,101,train,ind_00147
ind,101,train,ind_00148
ind,101,train,ind_00150
ind,101,train,ind_00152
ind,101,train,ind_00155
ind,101,val,ind_00000
ind,101,val,ind_00008
ind,101,val,ind_00010
ind,101,val,ind_00011
ind,101,val,ind_00026
ind,101,val,ind_00038
ind,101,val,ind_00052
ind,101,val,ind_00059
ind,101,val,ind_00069
ind,101,val,ind_00070
ind,101,val,ind_00076
ind,101,val,ind_00083
ind,101,val,ind_00086
ind,101,val,ind_00087
ind,101,val,ind_00098
ind,101,val,ind_00102
ind,101,val,ind_00111
ind,101,val,ind_00112
ind,101,val,ind_00113
ind,101,val,ind_00133
ind,101,val,ind_00140
ind,101,val,ind_00144
ind,101,val,ind_00146
ind,101,test,ind_00002
ind,101,test,ind_00005
ind,101,test,ind_00009
ind,101,test,ind_00013
ind,101,test,ind_00014
ind,101,test,ind_00017
ind,101,test,ind_00022
ind,101,test,ind_00028
ind,101,test,ind_00040
ind,101,test,ind_00043
ind,101,test,ind_00044
ind,101,test,ind_00047
ind,101,test,ind_00060
ind,101,test,ind_00062
ind,101,test,ind_00071
ind,101,test,ind_00072
ind,101,test,ind_00073
ind,101,test,ind_00079
ind,101,test,ind_00090
ind,101,test,ind_00117
ind,101,test,ind_00119
ind,101,test,ind_00120
ind,101,test,ind_00122
ind,101,test,ind_00128
ind,101,test,ind_00131
ind,101,test,ind_00136
ind,101,test,ind_00138
ind,101,test,ind_00143
ind,101,test,ind_00149
ind,101,test,ind_00151
ind,101,test,ind_00153
ind,101,test,ind_00154
sun,202,train,sun_00000
sun,202,train,sun_00001
sun,202,train,sun_00002
sun,202,train,sun_00003
sun,202,train,sun_00005
sun,202,train,sun_00006
sun,202,train,sun_00007
sun,202,train,sun_00008
sun,202,train,sun_00009
sun,202,train,sun_00010
sun,202,train,sun_00011
sun,202,train,sun_00012
sun,202,train,sun_00013
sun,202,train,sun_00014
sun,202,train,sun_00015
sun,202,train,sun_00017
sun,202,train,sun_00019
sun,202,train,sun_00020
sun,202,train,sun_00021
sun,202,train,sun_00025
sun,202,train,sun_00026
sun,202,train,sun_00028
sun,202,train,sun_00029
sun,202,train,sun_00030
sun,202,train,sun_00031
sun,202,train,sun_00032
sun,202,train,sun_00036
sun,202,train,sun_00037
sun,202,train,sun_00038
sun,202,train,sun_00039
sun,202,train,sun_00040
sun,202,train,sun_00041
sun,202,train,sun_00044
sun,202,train,sun_00045
sun,202,train,sun_00046
sun,202,train,sun_00047
sun,202,train,sun_00048
sun,202,train,sun_00051
sun,202,train,sun_00052
sun,202,train,sun_00054
sun,202,train,sun_00055
sun,202,train,sun_00057
sun,202,train,sun_00058
sun,202,train,sun_00059
sun,202,train,sun_00060
sun,202,train,sun_00061
sun,202,train,sun_00062
sun,202,train,sun_00065
sun,202,train,sun_00066
sun,202,train,sun_00068
sun,202,train,sun_00069
sun,202,train,sun_00071
sun,202,train,sun_00072
sun,202,train,sun_00073
sun,202,train,sun_00075
sun,202,train,sun_00076
sun,202,train,sun_00078
sun,202,train,sun_00079
sun,202,train,sun_00080
sun,202,train,sun_00082
sun,202,train,sun_00085
sun,202,train,sun_00087
sun,202,train,sun_00089
sun,202,train,sun_00095
sun,202,train,sun_00096
sun,202,train,sun_00097
sun,202,train,sun_00098
sun,202,train,sun_00100
sun,202,train,sun_00101
sun,202,train,sun_00102
sun,202,train,sun_00103
sun,202,train,sun_00104
sun,202,train,sun_00107
sun,202,train,sun_00108
sun,202,train,sun_00109
sun,202,train,sun_00111
sun,202,train,sun_00114
sun,202,train,sun_00115
sun,202,train,sun_00116
sun,202,train,sun_00117
sun,202,train,sun_00118
sun,202,train,sun_00120
sun,202,train,sun_00122
sun,202,train,sun_00123
sun,202,train,sun_00124
sun,202,train,sun_00126
sun,202,train,sun_00127
sun,202,train,sun_00128
sun,202,train,sun_00129
sun,202,train,sun_00133
sun,202,train,sun_00135
sun,202,train,sun_00136
sun,202,train,sun_00137
sun,202,train,sun_00138
sun,202,train,sun_00140
sun,202,train,sun_00141
sun,202,train,sun_00142
sun,202,train,sun_00144
sun,202,train,sun_00145
sun,202,train,sun_00147
sun,202,train,sun_00148
sun,202,train,sun_00149
sun,202,train,sun_00150
sun,202,train,sun_00151
sun,202,train,sun_00152
sun,202,train,sun_00153
sun,202,train,sun_00154
sun,202,train,sun_00156
sun,202,train,sun_00157
sun,202,train,sun_00159
sun,202,train,sun_00160
sun,202,train,sun_00161
sun,202,train,sun_00162
sun,202,train,sun_00163
sun,202,train,sun_00164
sun,202,train,sun_00165
sun,202,train,sun_00166
sun,202,train,sun_00167
sun,202,train,sun_00168
sun,202,train,sun_00169
sun,202,train,sun_00170
sun,202,train,sun_00172
sun,202,train,sun_00173
sun,202,train,sun_00174
sun,202,train,sun_00176
sun,202,train,sun_00177
sun,202,train,sun_00178
sun,202,train,sun_00179
sun,202,train,sun_00181
sun,202,train,sun_00183
sun,202,train,sun_00185
sun,202,train,sun_00187
sun,202,train,sun_00191
sun,202,train,sun_00192
sun,202,train,sun_00193
sun,202,train,sun_00195
sun,202,train,sun_00196
sun,202,train,sun_00197
sun,202,train,sun_00198
sun,202,train,sun_00200
sun,202,train,sun_00201
sun,202,train,sun_00204
sun,202,train,sun_00205
sun,202,train,sun_00208
sun,202,train,sun_00209
sun,202,train,sun_00210
sun,202,train,sun_00211
sun,202,train,sun_00212
sun,202,train,sun_00213
sun,202,train,sun_00214
sun,202,train,sun_00216
sun,202,train,sun_00217
sun,202,train,sun_00218
sun,202,train,sun_00219
sun,202,train,sun_00222
sun,202,train,sun_00223
sun,202,train,sun_00224
sun,202,train,sun_00227
sun,202,train,sun_00229
sun,202,train,sun_00230
sun,202,train,sun_00231
sun,202,train,sun_00232
sun,202,train,sun_00233
sun,202,train,sun_00234
sun,202,train,sun_00236
sun,202,train,sun_00237
sun,202,train,sun_00238
sun,202,train,sun_00239
sun,202,train,sun_00240
sun,202,train,sun_00241
sun,202,train,sun_00243
sun,202,train,sun_00247
sun,202,train,sun_00248
sun,202,train,sun_00251
sun,202,train,sun_00253
sun,202,train,sun_00254
sun,202,train,sun_00255
sun,202,train,sun_00256
sun,202,train,sun_00257
sun,202,train,sun_00258
sun,202,train,sun_00259
sun,202,train,sun_00260
sun,202,train,sun_00261
sun,202,train,sun_00263
sun,202,train,sun_00264
sun,202,train,sun_00266
sun,202,train,sun_00267
sun,202,train,sun_00271
sun,202,train,sun_00272
sun,202,train,sun_00273
sun,202,train,sun_00274
sun,202,train,sun_00275
sun,202,train,sun_00276
sun,202,train,sun_00277
sun,202,train,sun_00278
sun,202,train,sun_00279
sun,202,train,sun_00281
sun,202,train,sun_00284
sun,202,train,sun_00285
sun,202,train,sun_00286
sun,202,train,sun_00287
sun,202,train,sun_00288
sun,202,train,sun_00289
sun,202,train,sun_00291
sun,202,train,sun_00292
sun,202,train,sun_00293
sun,202,train,sun_00295
sun,202,train,sun_00296
sun,202,train,sun_00297
sun,202,train,sun_00298
sun,202,train,sun_00299
sun,202,train,sun_00300
sun,202,train,sun_00303
sun,202,train,sun_00305
sun,202,train,sun_00306
sun,202,train,sun_00309
sun,202,train,sun_00311
sun,202,train,sun_00312
sun,202,train,sun_00313
sun,202,train,sun_00317
sun,202,train,sun_00318
sun,202,train,sun_00319
sun,202,train,sun_00321
sun,202,train,sun_00325
sun,202,train,sun_00326
sun,202,train,sun_00327
sun,202,train,sun_00328
sun,202,train,sun_00329
sun,202,train,sun_00330
sun,202,train,sun_00332
sun,202,train,sun_00333
sun,202,train,sun_00334
sun,202,train,sun_00336
sun,202,train,sun_00340
sun,202,train,sun_00342
sun,202,train,sun_00345
sun,202,train,sun_00346
sun,202,train,sun_00347
sun,202,train,sun_00348
sun,202,train,sun_00350
sun,202,train,sun_00351
sun,202,train,sun_00352
sun,202,train,sun_00355
sun,202,train,sun_00356
sun,202,train,sun_00357
sun,202,train,sun_00358
sun,202,train,sun_00360
sun,202,train,sun_00362
sun,202,train,sun_00363
sun,202,train,sun_00364
sun,202,train,sun_00366
sun,202,train,sun_00367
sun,202,train,sun_00369
sun,202,train,sun_00372
sun,202,train,sun_00373
sun,202,train,sun_00374
sun,202,train,sun_00376
sun,202,train,sun_00377
sun,202,train,sun_00379
sun,202,train,sun_00380
sun,202,train,sun_00381
sun,202,train,sun_00382
sun,202,train,sun_00383
sun,202,train,sun_00386
sun,202,train,sun_00387
sun,202,train,sun_00388
sun,202,train,sun_00391
sun,202,train,sun_00393
sun,202,train,sun_00395
sun,202,train,sun_00396
sun,202,train,sun_00397
sun,202,train,sun_00399
sun,202,train,sun_00401
sun,202,train,sun_00403
sun,202,train,sun_00404
sun,202,train,sun_00407
sun,202,train,sun_00409
sun,202,train,sun_00410
sun,202,train,sun_00413
sun,202,train,sun_00415
sun,202,train,sun_00416
sun,202,train,sun_00417
sun,202,train,sun_00420
sun,202,train,sun_00421
sun,202,train,sun_00422
sun,202,train,sun_00423
sun,202,train,sun_00424
sun,202,train,sun_00425
sun,202,train,sun_00427
sun,202,train,sun_00428
sun,202,train,sun_00430
sun,202,train,sun_00433
sun,202,train,sun_00435
sun,202,train,sun_00436
sun,202,train,sun_00437
sun,202,train,sun_00438
sun,202,train,sun_00439
sun,202,train,sun_00441
sun,202,train,sun_00442
sun,202,train,sun_00443
sun,202,train,sun_00445
sun,202,train,sun_00446
sun,202,train,sun_00448
sun,202,train,sun_00449
sun,202,train,sun_00450
sun,202,train,sun_00451
sun,202,train,sun_00453
sun,202,train,sun_00456
sun,202,train,sun_00458
sun,202,train,sun_00461
sun,202,train,sun_00465
sun,202,train,sun_00469
sun,202,train,sun_00470
sun,202,train,sun_00472
sun,202,train,sun_00473
sun,202,train,sun_00474
sun,202,train,sun_00475
sun,202,train,sun_00476
sun,202,train,sun_00477
sun,202,train,sun_00478
sun,202,train,sun_00479
sun,202,train,sun_00480
sun,202,train,sun_00483
sun,202,train,sun_00484
sun,202,train,sun_00485
sun,202,train,sun_00487
sun,202,train,sun_00488
sun,202,train,sun_00489
sun,202,train,sun_00490
sun,202,train,sun_00491
sun,202,train,sun_00492
sun,202,train,sun_00493
sun,202,train,sun_00495
sun,202,train,sun_00496
sun,202,train,sun_00498
sun,202,train,sun_00499
sun,202,train,sun_00500
sun,202,train,sun_00502
sun,202,train,sun_00504
sun,202,train,sun_00507
sun,202,train,sun_00511
sun,202,train,sun_00512
sun,202,train,sun_00514
sun,202,train,sun_00515
sun,202,train,sun_00517
sun,202,train,sun_00518
sun,202,train,sun_00519
sun,202,train,sun_00522
sun,202,train,sun_00524
sun,202,train,sun_00525
sun,202,train,sun_00526
sun,202,train,sun_00527
sun,202,train,sun_00528
sun,202,train,sun_00529
sun,202,train,sun_00531
sun,202,train,sun_00532
sun,202,train,sun_00534
sun,202,train,sun_00535
sun,202,train,sun_00536
sun,202,train,sun_00537
sun,202,train,sun_00538
sun,202,train,sun_00543
sun,202,train,sun_00545
sun,202,train,sun_00547
sun,202,train,sun_00548
sun,202,train,sun_00549
sun,202,train,sun_00551
sun,202,train,sun_00552
sun,202,train,sun_00553
sun,202,train,sun_00555
sun,202,train,sun_00557
sun,202,train,sun_00559
sun,202,train,sun_00561
sun,202,train,sun_00562
sun,202,train,sun_00563
sun,202,train,sun_00566
sun,202,train,sun_00567
sun,202,train,sun_00568
sun,202,train,sun_00569
sun,202,train,sun_00570
sun,202,train,sun_00572
sun,202,train,sun_00573
sun,202,train,sun_00574
sun,202,train,sun_00576
sun,202,train,sun_00577
sun,202,train,sun_00579
sun,202,train,sun_00580
sun,202,train,sun_00581
sun,202,train,sun_00582
sun,202,train,sun_00584
sun,202,train,sun_00586
sun,202,train,sun_00588
sun,202,train,sun_00589
sun,202,train,sun_00590
sun,202,train,sun_00591
sun,202,train,sun_00592
sun,202,train,sun_00593
sun,202,train,sun_00594
sun,202,train,sun_00596
sun,202,train,sun_00600
sun,202,train,sun_00601
sun,202,train,sun_00602
sun,202,train,sun_00603
sun,202,train,sun_00605
sun,202,train,sun_00606
sun,202,train,sun_00607
sun,202,train,sun_00609
sun,202,train,sun_00610
sun,202,train,sun_00611
sun,202,train,sun_00613
sun,202,train,sun_00614
sun,202,train,sun_00615
sun,202,train,sun_00617
sun,202,train,sun_00618
sun,202,train,sun_00620
sun,202,train,sun_00621
sun,202,train,sun_00622
sun,202,train,sun_00623
sun,202,train,sun_00624
sun,202,train,sun_00625
sun,202,train,sun_00628
sun,202,train,sun_00629
sun,202,train,sun_00632
sun,202,train,sun_00636
sun,202,train,sun_00642
sun,202,train,sun_00643
sun,202,train,sun_00645
sun,202,train,sun_00647
sun,202,train,sun_00648
sun,202,train,sun_00649
sun,202,train,sun_00650
sun,202,train,sun_00651
sun,202,train,sun_00652
sun,202,train,sun_00653
sun,202,train,sun_00654
sun,202,train,sun_00657
sun,202,train,sun_00658
sun,202,train,sun_00659
sun,202,train,sun_00660
sun,202,train,sun_00662
sun,202,train,sun_00664
sun,202,train,sun_00665
sun,202,train,sun_00667
sun,202,train,sun_00668
sun,202,train,sun_00670
sun,202,train,sun_00671
sun,202,train,sun_00672
sun,202,train,sun_00673
sun,202,train,sun_00676
sun,202,train,sun_00677
sun,202,train,sun_00678
sun,202,train,sun_00679
sun,202,train,sun_00682
sun,202,train,sun_00683
sun,202,train,sun_00684
sun,202,train,sun_00689
sun,202,train,sun_00690
sun,202,train,sun_00691
sun,202,train,sun_00692
sun,202,train,sun_00693
sun,202,train,sun_00695
sun,202,train,sun_00696
sun,202,train,sun_00697
sun,202,train,sun_00700
sun,202,train,sun_00703
sun,202,train,sun_00704
sun,202,train,sun_00705
sun,202,train,sun_00707
sun,202,train,sun_00709
sun,202,train,sun_00712
sun,202,train,sun_00716
sun,202,train,sun_00717
sun,202,train,sun_00718
sun,202,train,sun_00719
sun,202,train,sun_00720
sun,202,train,sun_00721
sun,202,train,sun_00722
sun,202,train,sun_00723
sun,202,train,sun_00725
sun,202,train,sun_00726
sun,202,train,sun_00728
sun,202,train,sun_00729
sun,202,train,sun_00731
sun,202,train,sun_00733
sun,202,train,sun_00734
sun,202,train,sun_00736
sun,202,train,sun_00737
sun,202,train,sun_00738
sun,202,train,sun_00739
sun,202,train,sun_00740
sun,202,train,sun_00741
sun,202,train,sun_00742
sun,202,train,sun_00744
sun,202,train,sun_00746
sun,202,train,sun_00747
sun,202,train,sun_00749
sun,202,train,sun_00750
sun,202,train,sun_00752
sun,202,train,sun_00753
sun,202,train,sun_00756
sun,202,train,sun_00758
sun,202,train,sun_00759
sun,202,train,sun_00760
sun,202,train,sun_00761
sun,202,train,sun_00764
sun,202,train,sun_00765
sun,202,train,sun_00766
sun,202,train,sun_00767
sun,202,train,sun_00768
sun,202,train,sun_00769
sun,202,train,sun_00770
sun,202,train,sun_00772
sun,202,train,sun_00776
sun,202,train,sun_00777
sun,202,train,sun_00778
sun,202,train,sun_00780
sun,202,train,sun_00782
sun,202,train,sun_00784
sun,202,train,sun_00786
sun,202,train,sun_00787
sun,202,train,sun_00789
sun,202,train,sun_00790
sun,202,train,sun_00792
sun,202,train,sun_00793
sun,202,train,sun_00796
sun,202,train,sun_00797
sun,202,train,sun_00799
sun,202,train,sun_00800
sun,202,train,sun_00801
sun,202,train,sun_00802
sun,202,train,sun_00806
sun,202,train,sun_00809
sun,202,train,sun_00810
sun,202,train,sun_00811
sun,202,train,sun_00812
sun,202,train,sun_00813
sun,202,train,sun_00814
sun,202,train,sun_00816
sun,202,train,sun_00819
sun,202,train,sun_00820
sun,202,train,sun_00821
sun,202,train,sun_00822
sun,202,train,sun_00823
sun,202,train,sun_00827
sun,202,train,sun_00829
sun,202,train,sun_00832
sun,202,train,sun_00833
sun,202,train,sun_00836
sun,202,train,sun_00837
sun,202,train,sun_00838
sun,202,train,sun_00839
sun,202,train,sun_00840
sun,202,train,sun_00841
sun,202,train,sun_00843
sun,202,train,sun_00844
sun,202,train,sun_00845
sun,202,train,sun_00846
sun,202,train,sun_00847
sun,202,train,sun_00848
sun,202,train,sun_00850
sun,202,train,sun_00852
sun,202,train,sun_00854
sun,202,train,sun_00855
sun,202,train,sun_00857
sun,202,train,sun_00858
sun,202,train,sun_00859
sun,202,train,sun_00860
sun,202,train,sun_00862
sun,202,train,sun_00863
sun,202,train,sun_00864
sun,202,train,sun_00865
sun,202,train,sun_00867
sun,202,train,sun_00869
sun,202,train,sun_00870
sun,202,train,sun_00871
sun,202,train,sun_00873
sun,202,train,sun_00874
sun,202,train,sun_00875
sun,202,train,sun_00876
sun,202,train,sun_00878
sun,202,train,sun_00881
sun,202,train,sun_00882
sun,202,train,sun_00884
sun,202,train,sun_00885
sun,202,train,sun_00886
sun,202,train,sun_00887
sun,202,train,sun_00889
sun,202,train,sun_00890
sun,202,train,sun_00891
sun,202,train,sun_00892
sun,202,train,sun_00894
sun,202,train,sun_00897
sun,202,train,sun_00898
sun,202,train,sun_00900
sun,202,train,sun_00901
sun,202,train,sun_00903
sun,202,train,sun_00904
sun,202,train,sun_00906
sun,202,train,sun_00908
sun,202,train,sun_00909
sun,202,train,sun_00918
sun,202,train,sun_00920
sun,202,train,sun_00921
sun,202,train,sun_00922
sun,202,train,sun_00923
sun,202,train,sun_00924
sun,202,train,sun_00925
sun,202,train,sun_00927
sun,202,train,sun_00928
sun,202,train,sun_00930
sun,202,train,sun_00932
sun,202,train,sun_00934
sun,202,train,sun_00936
sun,202,train,sun_00937
sun,202,train,sun_00938
sun,202,train,sun_00939
sun,202,train,sun_00941
sun,202,train,sun_00945
sun,202,train,sun_00946
sun,202,train,sun_00947
sun,202,train,sun_00948
sun,202,train,sun_00949
sun,202,train,sun_00950
sun,202,train,sun_00952
sun,202,train,sun_00953
sun,202,train,sun_00954
sun,202,train,sun_00955
sun,202,train,sun_00956
sun,202,train,sun_00957
sun,202,train,sun_00959
sun,202,train,sun_00961
sun,202,train,sun_00962
sun,202,train,sun_00964
sun,202,train,sun_00966
sun,202,train,sun_00967
sun,202,train,sun_00968
sun,202,train,sun_00970
sun,202,train,sun_00973
sun,202,train,sun_00975
sun,202,train,sun_00976
sun,202,train,sun_00977
sun,202,train,sun_00980
sun,202,train,sun_00981
sun,202,train,sun_00982
sun,202,train,sun_00984
sun,202,train,sun_00985
sun,202,train,sun_00986
sun,202,train,sun_00987
sun,202,train,sun_00988
sun,202,train,sun_00989
sun,202,train,sun_00990
sun,202,train,sun_00992
sun,202,train,sun_00993
sun,202,train,sun_00994
sun,202,train,sun_00996
sun,202,train,sun_00997
sun,202,train,sun_01000
sun,202,train,sun_01001
sun,202,train,sun_01002
sun,202,train,sun_01009
sun,202,train,sun_01011
sun,202,train,sun_01012
sun,202,train,sun_01015
sun,202,train,sun_01016
sun,202,train,sun_01017
sun,202,train,sun_01020
sun,202,train,sun_01021
sun,202,train,sun_01023
sun,202,train,sun_01024
sun,202,train,sun_01026
sun,202,train,sun_01027
sun,202,train,sun_01028
sun,202,train,sun_01029
sun,202,train,sun_01030
sun,202,train,sun_01034
sun,202,train,sun_01035
sun,202,train,sun_01036
sun,202,train,sun_01038
sun,202,train,sun_01039
sun,202,train,sun_01042
sun,202,train,sun_01043
sun,202,train,sun_01046
sun,202,train,sun_01047
sun,202,train,sun_01048
sun,202,train,sun_01049
sun,202,train,sun_01050
sun,202,train,sun_01053
sun,202,train,sun_01054
sun,202,train,sun_01055
sun,202,train,sun_01057
sun,202,train,sun_01058
sun,202,train,sun_01059
sun,202,train,sun_01060
sun,202,train,sun_01062
sun,202,train,sun_01063
sun,202,train,sun_01064
sun,202,train,sun_01065
sun,202,train,sun_01067
sun,202,train,sun_01071
sun,202,train,sun_01073
sun,202,train,sun_01076
sun,202,train,sun_01077
sun,202,train,sun_01081
sun,202,train,sun_01083
sun,202,train,sun_01086
sun,202,train,sun_01087
sun,202,train,sun_01088
sun,202,train,sun_01090
sun,202,train,sun_01091
sun,202,train,sun_01092
sun,202,train,sun_01093
sun,202,train,sun_01095
sun,202,train,sun_01097
sun,202,train,sun_01098
sun,202,train,sun_01099
sun,202,train,sun_01100
sun,202,train,sun_01101
sun,202,train,sun_01102
sun,202,train,sun_01103
sun,202,train,sun_01105
sun,202,train,sun_01109
sun,202,train,sun_01111
sun,202,train,sun_01113
sun,202,train,sun_01114
sun,202,train,sun_01116
sun,202,train,sun_01117
sun,202,train,sun_01118
sun,202,train,sun_01121
sun,202,train,sun_01122
sun,202,val,sun_00018
sun,202,val,sun_00022
sun,202,val,sun_00024
sun,202,val,sun_00034
sun,202,val,sun_00042
sun,202,val,sun_00067
sun,202,val,sun_00070
sun,202,val,sun_00077
sun,202,val,sun_00083
sun,202,val,sun_00088
sun,202,val,sun_00093
sun,202,val,sun_00112
sun,202,val,sun_00131
sun,202,val,sun_00132
sun,202,val,sun_00134
sun,202,val,sun_00139
sun,202,val,sun_00146
sun,202,val,sun_00155
sun,202,val,sun_00175
sun,202,val,sun_00189
sun,202,val,sun_00194
sun,202,val,sun_00207
sun,202,val,sun_00220
sun,202,val,sun_00221
sun,202,val,sun_00225
sun,202,val,sun_00235
sun,202,val,sun_00242
sun,202,val,sun_00244
sun,202,val,sun_00245
sun,202,val,sun_00249
sun,202,val,sun_00269
sun,202,val,sun_00280
sun,202,val,sun_00290
sun,202,val,sun_00294
sun,202,val,sun_00301
sun,202,val,sun_00304
sun,202,val,sun_00310
sun,202,val,sun_00315
sun,202,val,sun_00320
sun,202,val,sun_00322
sun,202,val,sun_00335
sun,202,val,sun_00343
sun,202,val,sun_00349
sun,202,val,sun_00354
sun,202,val,sun_00359
sun,202,val,sun_00361
sun,202,val,sun_00365
sun,202,val,sun_00370
sun,202,val,sun_00375
sun,202,val,sun_00378
sun,202,val,sun_00385
sun,202,val,sun_00402
sun,202,val,sun_00405
sun,202,val,sun_00408
sun,202,val,sun_00412
