seed,split,uid
101,train,tok_04611
101,train,tok_04612
101,train,tok_04614
101,train,tok_04618
101,train,tok_04621
101,train,tok_04622
101,train,tok_04623
101,train,tok_04625
101,train,tok_04626
101,train,tok_04627
101,train,tok_04629
101,train,tok_04630
101,train,tok_04631
101,train,tok_04632
101,train,tok_04634
101,train,tok_04635
101,train,tok_04636
101,train,tok_04638
101,train,tok_04639
101,train,tok_04640
101,train,tok_04643
101,train,tok_04644
101,train,tok_04645
101,train,tok_04646
101,train,tok_04647
101,train,tok_04648
101,train,tok_04649
101,train,tok_04650
101,train,tok_04652
101,train,tok_04654
101,train,tok_04656
101,train,tok_04658
101,train,tok_04659
101,train,tok_04660
101,train,tok_04663
101,train,tok_04664
101,train,tok_04666
101,train,tok_04667
101,train,tok_04670
101,train,tok_04672
101,train,tok_04673
101,train,tok_04674
101,train,tok_04675
101,train,tok_04678
101,train,tok_04680
101,train,tok_04681
101,train,tok_04684
101,train,tok_04685
101,train,tok_04687
101,train,tok_04689
101,train,tok_04690
101,train,tok_04691
101,train,tok_04692
101,train,tok_04694
101,train,tok_04697
101,train,tok_04698
101,train,tok_04699
101,train,tok_04701
101,train,tok_04702
101,train,tok_04703
101,train,tok_04706
101,train,tok_04707
101,train,tok_04711
101,train,tok_04714
101,train,tok_04716
101,train,tok_04717
101,train,tok_04718
101,train,tok_04719
101,train,tok_04721
101,train,tok_04723
101,train,tok_04724
101,train,tok_04727
101,train,tok_04728
101,train,tok_04729
101,train,tok_04730
101,train,tok_04732
101,train,tok_04733
101,train,tok_04734
101,train,tok_04735
101,train,tok_04737
101,train,tok_04738
101,train,tok_04739
101,train,tok_04740
101,train,tok_04741
101,train,tok_04742
101,train,tok_04743
101,train,tok_04744
101,train,tok_04747
101,train,tok_04748
101,train,tok_04749
101,train,tok_04750
101,train,tok_04752
101,train,tok_04753
101,train,tok_04754
101,train,tok_04756
101,train,tok_04757
101,train,tok_04761
101,train,tok_04764
101,train,tok_04765
101,train,tok_04766
101,train,tok_04767
101,train,tok_04768
101,train,tok_04769
101,train,tok_04770
101,train,tok_04771
101,train,tok_04772
101,train,tok_04773
101,train,tok_04775
101,train,tok_04776
101,train,tok_04777
101,train,tok_04778
101,train,tok_04779
101,train,tok_04781
101,train,tok_04782
101,train,tok_04783
101,train,tok_04784
101,train,tok_04785
101,train,tok_04786
101,train,tok_04788
101,train,tok_04789
101,train,tok_04790
101,train,tok_04791
101,train,tok_04792
101,train,tok_04794
101,train,tok_04795
101,train,tok_04798
101,train,tok_04799
101,train,tok_04800
101,train,tok_04801
101,train,tok_04802
101,train,tok_04804
101,train,tok_04805
101,train,tok_04806
101,train,tok_04807
101,train,tok_04812
101,train,tok_04813
101,train,tok_04814
101,train,tok_04815
101,train,tok_04816
101,train,tok_04817
101,train,tok_04818
101,train,tok_04819
101,train,tok_04820
101,train,tok_04825
101,train,tok_04826
101,train,tok_04828
101,train,tok_04831
101,train,tok_04832
101,train,tok_04833
101,train,tok_04834
101,train,tok_04835
101,train,tok_04836
101,train,tok_04837
101,train,tok_04838
101,train,tok_04839
101,train,tok_04842
101,train,tok_04843
101,train,tok_04844
101,train,tok_04845
101,train,tok_04847
101,train,tok_04849
101,train,tok_04851
101,train,tok_04852
101,train,tok_04854
101,train,tok_04855
101,train,tok_04856
101,train,tok_04858
101,train,tok_04861
101,train,tok_04863
101,train,tok_04864
101,train,tok_04865
101,train,tok_04866
101,train,tok_04867
101,train,tok_04868
101,train,tok_04869
101,train,tok_04871
101,train,tok_04873
101,train,tok_04874
101,train,tok_04875
101,train,tok_04876
101,train,tok_04879
101,train,tok_04880
101,train,tok_04883
101,train,tok_04885
101,train,tok_04886
101,train,tok_04887
101,train,tok_04888
101,train,tok_04889
101,train,tok_04890
101,train,tok_04892
101,train,tok_04896
101,train,tok_04897
101,train,tok_04898
101,train,tok_04900
101,train,tok_04901
101,train,tok_04902
101,train,tok_04903
101,train,tok_04906
101,train,tok_04907
101,train,tok_04908
101,train,tok_04909
101,train,tok_04910
101,train,tok_04911
101,train,tok_04912
101,train,tok_04913
101,train,tok_04915
101,train,tok_04917
101,train,tok_04918
101,train,tok_04919
101,train,tok_04921
101,train,tok_04922
101,train,tok_04923
101,train,tok_04925
101,train,tok_04927
101,train,tok_04928
101,train,tok_04929
101,train,tok_04930
101,train,tok_04931
101,train,tok_04932
101,train,tok_04935
101,train,tok_04936
101,train,tok_04937
101,train,tok_04938
101,train,tok_04939
101,train,tok_04940
101,train,tok_04941
101,train,tok_04942
101,train,tok_04943
101,train,tok_04944
101,train,tok_04945
101,train,tok_04947
101,train,tok_04948
101,train,tok_04950
101,train,tok_04951
101,train,tok_04953
101,train,tok_04954
101,train,tok_04955
101,train,tok_04956
101,train,tok_04958
101,train,tok_04960
101,train,tok_04961
101,train,tok_04962
101,train,tok_04965
101,train,tok_04966
101,train,tok_04968
101,train,tok_04970
101,train,tok_04971
101,train,tok_04972
101,train,tok_04975
101,train,tok_04977
101,train,tok_04978
101,train,tok_04979
101,train,tok_04980
101,train,tok_04982
101,train,tok_04987
101,train,tok_04988
101,train,tok_04990
101,train,tok_04992
101,train,tok_04993
101,train,tok_04996
101,train,tok_04997
101,train,tok_04998
101,train,tok_05001
101,train,tok_05004
101,train,tok_05005
101,train,tok_05006
101,train,tok_05007
101,train,tok_05009
101,train,tok_05010
101,train,tok_05011
101,train,tok_05012
101,train,tok_05014
101,train,tok_05015
101,train,tok_05016
101,train,tok_05017
101,train,tok_05019
101,train,tok_05020
101,train,tok_05021
101,train,tok_05025
101,train,tok_05026
101,train,tok_05027
101,train,tok_05028
101,train,tok_05029
101,train,tok_05030
101,train,tok_05031
101,train,tok_05032
101,train,tok_05035
101,train,tok_05037
101,train,tok_05041
101,train,tok_05042
101,train,tok_05043
101,train,tok_05044
101,train,tok_05046
101,train,tok_05047
101,train,tok_05048
101,train,tok_05050
101,train,tok_05051
101,train,tok_05052
101,train,tok_05054
101,train,tok_05056
101,train,tok_05058
101,train,tok_05060
101,train,tok_05063
101,train,tok_05064
101,train,tok_05066
101,train,tok_05067
101,train,tok_05072
101,train,tok_05073
101,train,tok_05074
101,train,tok_05075
101,train,tok_05077
101,train,tok_05078
101,train,tok_05080
101,train,tok_05081
101,train,tok_05082
101,train,tok_05083
101,train,tok_05084
101,train,tok_05087
101,train,tok_05089
101,train,tok_05090
101,train,tok_05091
101,train,tok_05092
101,train,tok_05093
101,train,tok_05094
101,train,tok_05095
101,train,tok_05096
101,train,tok_05097
101,train,tok_05099
101,train,tok_05100
101,train,tok_05103
101,train,tok_05104
101,train,tok_05105
101,train,tok_05107
101,train,tok_05108
101,train,tok_05111
101,train,tok_05114
101,train,tok_05115
101,train,tok_05117
101,train,tok_05118
101,train,tok_05120
101,train,tok_05121
101,train,tok_05122
101,train,tok_05124
101,train,tok_05125
101,train,tok_05127
101,train,tok_05128
101,train,tok_05129
101,train,tok_05130
101,train,tok_05134
101,train,tok_05136
101,train,tok_05137
101,train,tok_05138
101,train,tok_05139
101,train,tok_05140
101,train,tok_05141
101,train,tok_05143
101,train,tok_05144
101,train,tok_05145
101,train,tok_05146
101,train,tok_05147
101,train,tok_05149
101,train,tok_05150
101,train,tok_05151
101,train,tok_05153
101,train,tok_05156
101,train,tok_05157
101,train,tok_05158
101,train,tok_05162
101,train,tok_05165
101,train,tok_05169
101,train,tok_05171
101,train,tok_05173
101,train,tok_05174
101,train,tok_05176
101,train,tok_05177
101,train,tok_05178
101,train,tok_05180
101,train,tok_05182
101,train,tok_05183
101,train,tok_05184
101,train,tok_05185
101,train,tok_05187
101,train,tok_05191
101,train,tok_05192
101,train,tok_05194
101,train,tok_05195
101,train,tok_05196
101,train,tok_05197
101,train,tok_05198
101,train,tok_05199
101,train,tok_05201
101,train,tok_05202
101,train,tok_05203
101,train,tok_05204
101,train,tok_05208
101,train,tok_05209
101,train,tok_05211
101,train,tok_05212
101,train,tok_05213
101,train,tok_05214
101,train,tok_05215
101,train,tok_05216
101,train,tok_05217
101,train,tok_05218
101,train,tok_05220
101,train,tok_05222
101,train,tok_05223
101,train,tok_05225
101,train,tok_05226
101,train,tok_05229
101,train,tok_05230
101,train,tok_05231
101,train,tok_05234
101,train,tok_05236
101,train,tok_05237
101,train,tok_05239
101,train,tok_05240
101,train,tok_05241
101,train,tok_05245
101,train,tok_05246
101,train,tok_05248
101,train,tok_05250
101,train,tok_05251
101,train,tok_05252
101,train,tok_05253
101,train,tok_05254
101,train,tok_05255
101,train,tok_05256
101,train,tok_05257
101,train,tok_05259
101,train,tok_05260
101,train,tok_05264
101,train,tok_05265
101,train,tok_05266
101,train,tok_05268
101,train,tok_05271
101,train,tok_05273
101,train,tok_05275
101,train,tok_05276
101,train,tok_05277
101,train,tok_05278
101,train,tok_05279
101,train,tok_05280
101,train,tok_05281
101,train,tok_05282
101,train,tok_05283
101,train,tok_05284
101,train,tok_05285
101,train,tok_05287
101,train,tok_05289
101,train,tok_05290
101,train,tok_05291
101,train,tok_05292
101,train,tok_05293
101,train,tok_05295
101,train,tok_05296
101,train,tok_05297
101,train,tok_05299
101,train,tok_05300
101,train,tok_05301
101,train,tok_05303
101,train,tok_05304
101,train,tok_05306
101,train,tok_05307
101,train,tok_05308
101,train,tok_05309
101,train,tok_05310
101,train,tok_05313
101,train,tok_05315
101,train,tok_05316
101,train,tok_05317
101,train,tok_05318
101,train,tok_05319
101,train,tok_05324
101,train,tok_05325
101,train,tok_05326
101,train,tok_05328
101,train,tok_05329
101,train,tok_05330
101,train,tok_05331
101,train,tok_05332
101,train,tok_05333
101,train,tok_05334
101,train,tok_05336
101,train,tok_05337
101,train,tok_05338
101,train,tok_05339
101,train,tok_05342
101,train,tok_05346
101,train,tok_05347
101,train,tok_05350
101,train,tok_05352
101,train,tok_05353
101,train,tok_05354
101,train,tok_05355
101,train,tok_05356
101,train,tok_05358
101,train,tok_05359
101,train,tok_05361
101,train,tok_05363
101,train,tok_05364
101,train,tok_05365
101,train,tok_05367
101,train,tok_05368
101,train,tok_05369
101,train,tok_05370
101,train,tok_05371
101,train,tok_05373
101,train,tok_05374
101,train,tok_05376
101,train,tok_05379
101,train,tok_05380
101,train,tok_05381
101,train,tok_05382
101,train,tok_05383
101,train,tok_05384
101,train,tok_05385
101,train,tok_05389
101,train,tok_05392
101,train,tok_05393
101,train,tok_05395
101,train,tok_05396
101,train,tok_05398
101,train,tok_05399
101,val,tok_00000
101,val,tok_00003
101,val,tok_00011
101,val,tok_00020
101,val,tok_00026
101,val,tok_00042
101,val,tok_00043
101,val,tok_00050
101,val,tok_00068
101,val,tok_00071
101,val,tok_00074
101,val,tok_00083
101,val,tok_00085
101,val,tok_00091
101,val,tok_00106
101,val,tok_00120
101,val,tok_00127
101,val,tok_00128
101,val,tok_00134
101,val,tok_00137
101,val,tok_00140
101,val,tok_00144
101,val,tok_00151
101,val,tok_00168
101,val,tok_00170
101,val,tok_00175
101,val,tok_00176
101,val,tok_00181
101,val,tok_00200
101,val,tok_00218
101,val,tok_00223
101,val,tok_00227
101,val,tok_00233
101,val,tok_00267
101,val,tok_00271
101,val,tok_00272
101,val,tok_00276
101,val,tok_00280
101,val,tok_00289
101,val,tok_00290
101,val,tok_00299
101,val,tok_00311
101,val,tok_00319
101,val,tok_00324
101,val,tok_00335
101,val,tok_00340
101,val,tok_00362
101,val,tok_00367
101,val,tok_00377
101,val,tok_00382
101,val,tok_00395
101,val,tok_00397
101,val,tok_00398
101,val,tok_00404
101,val,tok_00405
101,val,tok_00407
101,val,tok_00409
101,val,tok_00418
101,val,tok_00420
101,val,tok_00423
101,val,tok_00426
101,val,tok_00427
101,val,tok_00428
101,val,tok_00429
101,val,tok_00430
101,val,tok_00441
101,val,tok_00454
101,val,tok_00474
101,val,tok_00475
101,val,tok_00494
101,val,tok_00496
101,val,tok_00497
101,val,tok_00499
101,val,tok_00501
101,val,tok_00503
101,val,tok_00505
101,val,tok_00510
101,val,tok_00519
101,val,tok_00524
101,val,tok_00535
101,val,tok_00558
101,val,tok_00559
101,val,tok_00568
101,val,tok_00573
101,val,tok_00577
101,val,tok_00588
101,val,tok_00590
101,val,tok_00591
101,val,tok_00597
101,val,tok_00608
101,val,tok_00610
101,val,tok_00612
101,val,tok_00614
101,val,tok_00622
101,val,tok_00623
101,val,tok_00625
101,val,tok_00626
101,val,tok_00640
101,val,tok_00641
101,val,tok_00644
101,val,tok_00646
101,val,tok_00652
101,val,tok_00663
101,val,tok_00667
101,val,tok_00682
101,val,tok_00683
101,val,tok_00689
101,val,tok_00697
101,val,tok_00704
101,val,tok_00705
101,val,tok_00718
101,val,tok_00719
101,val,tok_00727
101,val,tok_00728
101,val,tok_00736
101,val,tok_00737
101,val,tok_00739
101,val,tok_00753
101,val,tok_00758
101,val,tok_00769
101,val,tok_00780
101,val,tok_00793
101,val,tok_00808
101,val,tok_00809
101,val,tok_00813
101,val,tok_00814
101,val,tok_00816
101,val,tok_00831
101,val,tok_00832
101,val,tok_00837
101,val,tok_00839
101,val,tok_00844
101,val,tok_00857
101,val,tok_00858
101,val,tok_00862
101,val,tok_00867
101,val,tok_00868
101,val,tok_00874
101,val,tok_00877
101,val,tok_00883
101,val,tok_00897
101,val,tok_00917
101,val,tok_00927
101,val,tok_00928
101,val,tok_00939
101,val,tok_00940
101,val,tok_00951
101,val,tok_00971
101,val,tok_00974
101,val,tok_01002
101,val,tok_01006
101,val,tok_01022
101,val,tok_01026
101,val,tok_01030
101,val,tok_01036
101,val,tok_01042
101,val,tok_01045
101,val,tok_01072
101,val,tok_01075
101,val,tok_01088
101,val,tok_01090
101,val,tok_01094
101,val,tok_01097
101,val,tok_01099
101,val,tok_01112
101,val,tok_01121
101,val,tok_01122
101,val,tok_01124
101,val,tok_01128
101,val,tok_01141
101,val,tok_01143
101,val,tok_01148
101,val,tok_01150
101,val,tok_01156
101,val,tok_01160
101,val,tok_01165
101,val,tok_01180
101,val,tok_01182
101,val,tok_01188
101,val,tok_01191
101,val,tok_01192
101,val,tok_01194
101,val,tok_01201
101,val,tok_01202
101,val,tok_01205
101,val,tok_01233
101,val,tok_01237
101,val,tok_01241
101,val,tok_01258
101,val,tok_01259
101,val,tok_01266
101,val,tok_01284
101,val,tok_01285
101,val,tok_01287
101,val,tok_01293
101,val,tok_01302
101,val,tok_01310
101,val,tok_01313
101,val,tok_01316
101,val,tok_01329
101,val,tok_01332
101,val,tok_01337
101,val,tok_01338
101,val,tok_01350
101,val,tok_01352
101,val,tok_01353
101,val,tok_01354
101,val,tok_01359
101,val,tok_01370
101,val,tok_01384
101,val,tok_01390
101,val,tok_01391
101,val,tok_01394
101,val,tok_01399
101,val,tok_01422
101,val,tok_01428
101,val,tok_01435
101,val,tok_01440
101,val,tok_01441
101,val,tok_01445
101,val,tok_01447
101,val,tok_01448
101,val,tok_01454
101,val,tok_01468
101,val,tok_01470
101,val,tok_01478
101,val,tok_01485
101,val,tok_01494
101,val,tok_01516
101,val,tok_01521
101,val,tok_01530
101,val,tok_01532
101,val,tok_01535
101,val,tok_01544
101,val,tok_01547
101,val,tok_01552
101,val,tok_01555
101,val,tok_01570
101,val,tok_01595
101,val,tok_01596
101,val,tok_01598
101,val,tok_01599
101,val,tok_01600
101,val,tok_01606
101,val,tok_01625
101,val,tok_01627
101,val,tok_01636
101,val,tok_01650
101,val,tok_01653
101,val,tok_01667
101,val,tok_01669
101,val,tok_01679
101,val,tok_01699
101,val,tok_01708
101,val,tok_01719
101,val,tok_01720
101,val,tok_01729
101,val,tok_01764
101,val,tok_01771
101,val,tok_01775
101,val,tok_01780
101,val,tok_01781
101,val,tok_01784
101,val,tok_01785
101,val,tok_01799
101,val,tok_01807
101,val,tok_01813
101,val,tok_01817
101,val,tok_01835
101,val,tok_01847
101,val,tok_01856
101,val,tok_01866
101,val,tok_01874
101,val,tok_01886
101,val,tok_01890
101,val,tok_01896
101,val,tok_01898
101,val,tok_01914
101,val,tok_01922
101,val,tok_01927
101,val,tok_01931
101,val,tok_01934
101,val,tok_01937
101,val,tok_01946
101,val,tok_01951
101,val,tok_01956
101,val,tok_01975
101,val,tok_01976
101,val,tok_01995
101,val,tok_01999
101,val,tok_02002
101,val,tok_02005
101,val,tok_02007
101,val,tok_02008
101,val,tok_02009
101,val,tok_02013
101,val,tok_02019
101,val,tok_02024
101,val,tok_02036
101,val,tok_02037
101,val,tok_02044
101,val,tok_02057
101,val,tok_02067
101,val,tok_02075
101,val,tok_02082
101,val,tok_02084
101,val,tok_02092
101,val,tok_02129
101,val,tok_02131
101,val,tok_02132
101,val,tok_02136
101,val,tok_02145
101,val,tok_02149
101,val,tok_02152
101,val,tok_02160
101,val,tok_02161
101,val,tok_02174
101,val,tok_02175
101,val,tok_02178
101,val,tok_02179
101,val,tok_02187
101,val,tok_02188
101,val,tok_02194
101,val,tok_02196
101,val,tok_02208
101,val,tok_02210
101,val,tok_02212
101,val,tok_02225
101,val,tok_02226
101,val,tok_02227
101,val,tok_02235
101,val,tok_02246
101,val,tok_02250
101,val,tok_02261
101,val,tok_02267
101,val,tok_02268
101,val,tok_02269
101,val,tok_02272
101,val,tok_02273
101,val,tok_02288
101,val,tok_02294
101,val,tok_02299
101,val,tok_02302
101,val,tok_02304
101,val,tok_02307
101,val,tok_02316
101,val,tok_02318
101,val,tok_02329
101,val,tok_02332
101,val,tok_02337
101,val,tok_02338
101,val,tok_02349
101,val,tok_02357
101,val,tok_02366
101,val,tok_02367
101,val,tok_02368
101,val,tok_02373
101,val,tok_02378
101,val,tok_02396
101,val,tok_02407
101,val,tok_02411
101,val,tok_02425
101,val,tok_02465
101,val,tok_02469
101,val,tok_02473
101,val,tok_02484
101,val,tok_02494
101,val,tok_02507
101,val,tok_02508
101,val,tok_02518
101,val,tok_02521
101,val,tok_02528
101,val,tok_02563
101,val,tok_02564
101,val,tok_02565
101,val,tok_02568
101,val,tok_02575
101,val,tok_02591
101,val,tok_02597
101,val,tok_02605
101,val,tok_02610
101,val,tok_02612
101,val,tok_02613
101,val,tok_02616
101,val,tok_02625
101,val,tok_02633
101,val,tok_02638
101,val,tok_02659
101,val,tok_02663
101,val,tok_02664
101,val,tok_02667
101,val,tok_02669
101,val,tok_02670
101,val,tok_02686
101,val,tok_02690
101,val,tok_02693
101,val,tok_02697
101,val,tok_02698
101,val,tok_02710
101,val,tok_02714
101,val,tok_02720
101,val,tok_02722
101,val,tok_02725
101,val,tok_02731
101,val,tok_02734
101,val,tok_02741
101,val,tok_02742
101,val,tok_02763
101,val,tok_02774
101,val,tok_02778
101,val,tok_02780
101,val,tok_02782
101,val,tok_02794
101,val,tok_02795
101,val,tok_02802
101,val,tok_02804
101,val,tok_02806
101,val,tok_02816
101,val,tok_02833
101,val,tok_02839
101,val,tok_02845
101,val,tok_02849
101,val,tok_02855
101,val,tok_02858
101,val,tok_02863
101,val,tok_02879
101,val,tok_02889
101,val,tok_02901
101,val,tok_02904
101,val,tok_02912
101,val,tok_02915
101,val,tok_02921
101,val,tok_02926
101,val,tok_02929
101,val,tok_02935
101,val,tok_02937
101,val,tok_02941
101,val,tok_02949
101,val,tok_02954
101,val,tok_02970
101,val,tok_02972
101,val,tok_02973
101,val,tok_02983
101,val,tok_02993
101,val,tok_02999
101,val,tok_03005
101,val,tok_03010
101,val,tok_03012
101,val,tok_03020
101,val,tok_03027
101,val,tok_03048
101,val,tok_03067
101,val,tok_03070
101,val,tok_03080
101,val,tok_03093
101,val,tok_03099
101,val,tok_03108
101,val,tok_03109
101,val,tok_03111
101,val,tok_03124
101,val,tok_03126
101,val,tok_03142
101,val,tok_03148
101,val,tok_03159
101,val,tok_03165
101,val,tok_03166
101,val,tok_03171
101,val,tok_03173
101,val,tok_03177
101,val,tok_03178
101,val,tok_03181
101,val,tok_03187
101,val,tok_03189
101,val,tok_03202
101,val,tok_03219
101,val,tok_03228
101,val,tok_03235
101,val,tok_03252
101,val,tok_03256
101,val,tok_03261
101,val,tok_03263
101,val,tok_03266
101,val,tok_03279
101,val,tok_03286
101,val,tok_03290
101,val,tok_03296
101,val,tok_03303
101,val,tok_03305
101,val,tok_03307
101,val,tok_03313
101,val,tok_03321
101,val,tok_03322
101,val,tok_03325
101,val,tok_03333
101,val,tok_03337
101,val,tok_03344
101,val,tok_03354
101,val,tok_03359
101,val,tok_03363
101,val,tok_03371
101,val,tok_03379
101,val,tok_03382
101,val,tok_03394
101,val,tok_03395
101,val,tok_03403
101,val,tok_03413
101,val,tok_03428
101,val,tok_03435
101,val,tok_03444
101,val,tok_03446
101,val,tok_03447
101,val,tok_03456
101,val,tok_03463
101,val,tok_03481
101,val,tok_03482
101,val,tok_03490
101,val,tok_03496
101,val,tok_03503
101,val,tok_03506
101,val,tok_03509
101,val,tok_03511
101,val,tok_03512
101,val,tok_03516
101,val,tok_03525
101,val,tok_03537
101,val,tok_03547
101,val,tok_03550
101,val,tok_03571
101,val,tok_03579
101,val,tok_03583
101,val,tok_03588
101,val,tok_03589
101,val,tok_03603
101,val,tok_03615
101,val,tok_03616
101,val,tok_03627
101,val,tok_03634
101,val,tok_03647
101,val,tok_03648
101,val,tok_03651
101,val,tok_03662
101,val,tok_03673
101,val,tok_03676
101,val,tok_03678
101,val,tok_03685
101,val,tok_03693
101,val,tok_03711
101,val,tok_03715
101,val,tok_03716
101,val,tok_03719
101,val,tok_03727
101,val,tok_03730
101,val,tok_03735
101,val,tok_03736
101,val,tok_03738
101,val,tok_03752
101,val,tok_03760
101,val,tok_03761
101,val,tok_03774
101,val,tok_03783
101,val,tok_03791
101,val,tok_03792
101,val,tok_03793
101,val,tok_03801
101,val,tok_03825
101,val,tok_03830
101,val,tok_03834
101,val,tok_03835
101,val,tok_03848
101,val,tok_03860
101,val,tok_03867
101,val,tok_03871
101,val,tok_03875
101,val,tok_03883
101,val,tok_03887
101,val,tok_03893
101,val,tok_03898
101,val,tok_03905
101,val,tok_03911
101,val,tok_03918
101,val,tok_03923
101,val,tok_03937
101,val,tok_03952
101,val,tok_03959
101,val,tok_03966
101,val,tok_03969
101,val,tok_03981
101,val,tok_03986
101,val,tok_03987
101,val,tok_03990
101,val,tok_04000
101,val,tok_04008
101,val,tok_04012
101,val,tok_04013
101,val,tok_04023
101,val,tok_04026
101,val,tok_04027
101,val,tok_04028
101,val,tok_04029
101,val,tok_04035
101,val,tok_04038
101,val,tok_04058
101,val,tok_04062
101,val,tok_04063
101,val,tok_04078
101,val,tok_04088
101,val,tok_04095
101,val,tok_04100
101,val,tok_04110
101,val,tok_04111
101,val,tok_04121
101,val,tok_04122
101,val,tok_04123
101,val,tok_04130
101,val,tok_04135
101,val,tok_04142
101,val,tok_04144
101,val,tok_04145
101,val,tok_04152
101,val,tok_04154
101,val,tok_04156
101,val,tok_04160
101,val,tok_04166
101,val,tok_04170
101,val,tok_04213
101,val,tok_04216
101,val,tok_04227
101,val,tok_04229
101,val,tok_04254
101,val,tok_04262
101,val,tok_04273
101,val,tok_04286
101,val,tok_04287
101,val,tok_04290
101,val,tok_04291
101,val,tok_04298
101,val,tok_04306
101,val,tok_04311
101,val,tok_04315
101,val,tok_04317
101,val,tok_04335
101,val,tok_04344
101,val,tok_04349
101,val,tok_04355
101,val,tok_04363
101,val,tok_04369
101,val,tok_04378
101,val,tok_04382
101,val,tok_04384
101,val,tok_04395
101,val,tok_04415
101,val,tok_04417
101,val,tok_04426
101,val,tok_04428
101,val,tok_04435
101,val,tok_04437
101,val,tok_04440
101,val,tok_04443
101,val,tok_04444
101,val,tok_04449
101,val,tok_04451
101,val,tok_04454
101,val,tok_04462
101,val,tok_04467
101,val,tok_04469
101,val,tok_04476
101,val,tok_04477
101,val,tok_04479
101,val,tok_04483
101,val,tok_04485
101,val,tok_04486
101,val,tok_04493
101,val,tok_04495
101,val,tok_04501
101,val,tok_04504
101,val,tok_04509
101,val,tok_04525
101,val,tok_04529
101,val,tok_04531
101,val,tok_04542
101,val,tok_04573
101,val,tok_04576
101,val,tok_04580
101,val,tok_04590
101,val,tok_04592
101,val,tok_04593
101,val,tok_04603
101,val,tok_04605
101,val,tok_04606
101,val,tok_04607
101,val,tok_04613
101,val,tok_04616
101,val,tok_04620
101,val,tok_04624
101,val,tok_04628
101,val,tok_04637
101,val,tok_04641
101,val,tok_04665
101,val,tok_04668
101,val,tok_04669
101,val,tok_04671
101,val,tok_04676
101,val,tok_04686
101,val,tok_04688
101,val,tok_04693
101,val,tok_04695
101,val,tok_04696
101,val,tok_04700
101,val,tok_04710
101,val,tok_04713
101,val,tok_04715
101,val,tok_04725
101,val,tok_04731
101,val,tok_04736
101,val,tok_04751
101,val,tok_04755
101,val,tok_04758
101,val,tok_04759
101,val,tok_04787
101,val,tok_04803
101,val,tok_04810
101,val,tok_04822
101,val,tok_04824
101,val,tok_04827
101,val,tok_04829
101,val,tok_04830
101,val,tok_04840
101,val,tok_04841
101,val,tok_04850
101,val,tok_04860
101,val,tok_04862
101,val,tok_04870
101,val,tok_04878
101,val,tok_04881
101,val,tok_04882
101,val,tok_04895
101,val,tok_04914
101,val,tok_04924
101,val,tok_04926
101,val,tok_04934
101,val,tok_04949
101,val,tok_04957
101,val,tok_04959
101,val,tok_04963
101,val,tok_04969
101,val,tok_04973
101,val,tok_04981
101,val,tok_04983
101,val,tok_04986
101,val,tok_04999
101,val,tok_05002
101,val,tok_05003
101,val,tok_05018
101,val,tok_05022
101,val,tok_05023
101,val,tok_05034
101,val,tok_05040
101,val,tok_05049
101,val,tok_05053
101,val,tok_05061
101,val,tok_05076
101,val,tok_05085
101,val,tok_05101
101,val,tok_05106
101,val,tok_05109
101,val,tok_05110
101,val,tok_05123
101,val,tok_05132
101,val,tok_05142
101,val,tok_05148
101,val,tok_05154
101,val,tok_05160
101,val,tok_05161
101,val,tok_05163
101,val,tok_05190
101,val,tok_05200
101,val,tok_05206
101,val,tok_05207
101,val,tok_05210
101,val,tok_05221
101,val,tok_05224
101,val,tok_05228
101,val,tok_05233
101,val,tok_05244
101,val,tok_05247
101,val,tok_05249
101,val,tok_05261
101,val,tok_05263
101,val,tok_05272
101,val,tok_05274
101,val,tok_05294
101,val,tok_05298
101,val,tok_05305
101,val,tok_05321
101,val,tok_05322
101,val,tok_05323
101,val,tok_05327
101,val,tok_05335
101,val,tok_05344
101,val,tok_05348
101,val,tok_05351
101,val,tok_05360
101,val,tok_05366
101,val,tok_05372
101,val,tok_05375
101,val,tok_05387
101,val,tok_05388
101,val,tok_05391
101,val,tok_05394
101,test,tok_00002
101,test,tok_00016
101,test,tok_00019
101,test,tok_00030
101,test,tok_00031
101,test,tok_00033
101,test,tok_00034
101,test,tok_00046
101,test,tok_00049
101,test,tok_00053
101,test,tok_00056
101,test,tok_00058
101,test,tok_00059
101,test,tok_00061
101,test,tok_00067
101,test,tok_00072
101,test,tok_00075
101,test,tok_00078
101,test,tok_00081
101,test,tok_00090
101,test,tok_00100
101,test,tok_00101
101,test,tok_00102
101,test,tok_00105
101,test,tok_00114
101,test,tok_00115
101,test,tok_00123
101,test,tok_00133
101,test,tok_00141
101,test,tok_00145
101,test,tok_00146
101,test,tok_00147
101,test,tok_00152
101,test,tok_00157
101,test,tok_00169
101,test,tok_00174
101,test,tok_00189
101,test,tok_00201
101,test,tok_00202
101,test,tok_00206
101,test,tok_00207
101,test,tok_00212
101,test,tok_00231
101,test,tok_00235
101,test,tok_00240
101,test,tok_00253
101,test,tok_00255
101,test,tok_00256
101,test,tok_00260
101,test,tok_00262
101,test,tok_00268
101,test,tok_00274
101,test,tok_00277
101,test,tok_00286
101,test,tok_00287
101,test,tok_00292
101,test,tok_00301
101,test,tok_00307
101,test,tok_00308
101,test,tok_00315
101,test,tok_00316
101,test,tok_00322
101,test,tok_00323
101,test,tok_00337
101,test,tok_00339
101,test,tok_00342
